Loyalty Number,Country,Province,City,Gender,Education,Salary,salary_missing,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,tenure_years,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_redeemed,active_months,pct_months_active,avg_flights_per_active_month,flight_volatility,redemption_rate,has_redeemed,recency_months,h1_flights,h2_flights,momentum,redemption_momentum,distance_per_flight,hard_churn,behavioral_churn,blended_churn,total_flights_outcome,in_cohort,in_training_cohort,was_active_2017,churn_risk_score,segment,segment_name,clv_tier,risk_tier,value_quadrant,action_group,recommended_action,timing,success_metric
367774,Canada,Quebec,Montreal,Female,Bachelor,94005.0,0,Divorced,Star,5535.96,Standard,2013,4,4.750171115674196,22.0,36260.0,36260.0,0.0,0.0,7.0,0.5833333333333334,3.142857142857143,1.9462473604038075,0.0,0.0,0.0,10.0,12.0,2.0,0.0,1648.1818181818182,0,0,0,22,1,1,1,0.0205487404351096,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
780855,Canada,Manitoba,Winnipeg,Female,Bachelor,94005.0,0,Divorced,Star,5535.96,Standard,2012,7,5.500342231348392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0,0.9625099266208478,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,Standard reactivation,3-email automated win-back series over 6 weeks,Triggered on entering this group,Reactivation rate (any flight in 6 months)
352337,Canada,Alberta,Calgary,Female,Bachelor,70119.0,0,Married,Star,5536.39,Standard,2014,4,3.7508555783709774,18.0,20926.0,20926.0,452.0,81.0,8.0,0.6666666666666666,2.25,1.623688281771977,0.0215999235400936,1.0,0.0,5.0,13.0,8.0,452.0,1162.5555555555557,0,0,0,11,1,1,1,0.0264862606076221,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
123083,Canada,Ontario,Toronto,Male,Bachelor,81518.0,0,Divorced,Star,5548.03,Standard,2016,8,1.4154688569472964,22.0,29379.0,29379.0,770.0,139.0,8.0,0.6666666666666666,2.75,1.9462473604038075,0.0262091970455086,1.0,0.0,12.0,10.0,-2.0,-26.0,1335.409090909091,0,0,0,26,1,1,1,0.0242870074330242,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
616641,Canada,Ontario,Toronto,Male,Bachelor,81518.0,0,Divorced,Star,5548.03,Standard,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,1,0,0,0.2007247314160019,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
872315,Canada,British Columbia,Vancouver,Male,Bachelor,73523.0,0,Married,Star,5551.39,Standard,2018,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0.1738745127370975,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
204311,Canada,Quebec,Tremblant,Female,Bachelor,65599.0,0,Married,Star,5551.59,Standard,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,1,0,0,0.1726731006751043,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
539599,Canada,Ontario,Toronto,Male,Bachelor,57526.0,0,Married,Star,5552.33,Standard,2018,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,1,0,0,0.2119170699832374,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
601597,Canada,Quebec,Montreal,Male,Bachelor,68838.0,0,Divorced,Star,5552.6,Standard,2014,8,3.4168377823408624,15.0,20838.0,20838.0,547.0,98.0,5.0,0.4166666666666667,3.0,1.6025547785276542,0.026250119973126,1.0,1.0,9.0,6.0,-3.0,547.0,1389.2,0,0,0,3,1,1,1,0.0251706419000347,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
656639,Canada,Ontario,Toronto,Male,Bachelor,102584.0,0,Married,Star,5553.52,Standard,2013,7,4.501026694045175,13.0,20106.0,20106.0,0.0,0.0,5.0,0.4166666666666667,2.6,1.5050420310248864,0.0,0.0,2.0,4.0,9.0,5.0,0.0,1546.6153846153843,0,0,0,28,1,1,1,0.0352364669286769,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
162485,Canada,Manitoba,Winnipeg,Male,College,,1,Single,Star,5553.76,Standard,2015,11,2.1656399726214923,16.0,23994.0,23994.0,0.0,0.0,6.0,0.5,2.6666666666666665,1.6143297699232977,0.0,0.0,2.0,12.0,4.0,-8.0,0.0,1499.625,1,1,1,0,1,1,1,0.0321864649529901,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
806283,Canada,Quebec,Montreal,Male,College,,1,Single,Star,5553.76,Standard,2016,7,1.5003422313483916,20.0,25839.0,25839.0,0.0,0.0,7.0,0.5833333333333334,2.857142857142857,1.7232808737106582,0.0,0.0,1.0,11.0,9.0,-2.0,0.0,1291.95,0,0,0,20,1,1,1,0.0254423409878487,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
298506,Canada,Quebec,Quebec City,Male,Bachelor,70678.0,0,Married,Star,5554.83,Standard,2012,5,5.66735112936345,14.0,19623.0,19623.0,0.0,0.0,5.0,0.4166666666666667,2.8,1.7494587907710375,0.0,0.0,1.0,9.0,5.0,-4.0,0.0,1401.642857142857,0,0,0,7,1,1,1,0.0132534153982108,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
700924,Canada,Quebec,Montreal,Male,Bachelor,62532.0,0,Single,Star,5555.56,Standard,2017,7,0.5010266940451745,5.0,4536.0,4536.0,657.0,118.0,2.0,0.1666666666666666,2.5,1.164500152881315,0.1448412698412698,1.0,0.0,0.0,5.0,5.0,657.0,907.2,1,0,1,12,1,1,1,0.1293192327137813,2,New / Onboarding,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
865737,Canada,British Columbia,Whistler,Male,Bachelor,62532.0,0,Single,Star,5555.56,Standard,2014,10,3.249828884325804,11.0,12526.0,12526.0,434.0,78.0,6.0,0.5,1.8333333333333333,1.2401124093721456,0.0346479323008143,1.0,2.0,3.0,8.0,5.0,-434.0,1138.7272727272727,0,0,0,15,1,1,1,0.0341555519541312,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
141266,Canada,British Columbia,Whistler,Male,Bachelor,86067.0,0,Single,Star,5555.83,Standard,2017,2,0.9117043121149896,15.0,21728.0,21728.0,0.0,0.0,6.0,0.5,2.5,1.712255291076124,0.0,0.0,0.0,9.0,6.0,-3.0,0.0,1448.5333333333333,0,0,0,15,1,1,1,0.022573603258156,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
502585,Canada,Quebec,Hull,Male,Bachelor,86067.0,0,Single,Star,5555.83,Standard,2016,7,1.5003422313483916,17.0,30160.0,30160.0,362.0,65.0,5.0,0.4166666666666667,3.4,2.108783937953269,0.0120026525198939,1.0,1.0,8.0,9.0,1.0,362.0,1774.1176470588234,0,0,0,20,1,1,1,0.0269585779432129,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
835785,Canada,Quebec,Montreal,Female,Bachelor,86067.0,0,Single,Star,5555.83,Standard,2016,11,1.163586584531143,27.0,35318.0,35318.0,2134.0,385.0,8.0,0.6666666666666666,3.375,2.179449471770337,0.060422447477207,1.0,0.0,11.0,16.0,5.0,-1156.0,1308.074074074074,0,0,0,12,1,1,1,0.027687645928886,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
211984,Canada,British Columbia,Victoria,Female,High School or Below,79610.0,0,Married,Star,5556.91,Standard,2017,8,0.4161533196440794,4.0,2787.0,2787.0,0.0,0.0,2.0,0.1666666666666666,2.0,0.8876253645985945,0.0,0.0,1.0,0.0,4.0,4.0,0.0,696.75,0,0,0,15,1,1,1,0.1081861819476849,2,New / Onboarding,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
195895,Canada,Quebec,Montreal,Female,Bachelor,86920.0,0,Single,Nova,3038.83,2018 Promotion,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,62,1,0,0,0.1851776485933812,2,New / Onboarding,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
159531,Canada,Saskatchewan,Regina,Male,Bachelor,57809.0,0,Divorced,Star,5563.77,Standard,2013,12,4.082135523613963,20.0,27590.0,27590.0,465.0,84.0,6.0,0.5,3.333333333333333,1.8257418583505536,0.0168539325842696,1.0,2.0,5.0,15.0,10.0,465.0,1379.5,0,0,0,21,1,1,1,0.0387021978797691,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
701012,Canada,Quebec,Montreal,Female,Bachelor,71728.0,0,Single,Nova,3115.7,2018 Promotion,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,55,1,0,0,0.1629106347902771,2,New / Onboarding,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
539776,Canada,British Columbia,Vancouver,Male,Bachelor,86583.0,0,Divorced,Star,5565.69,Standard,2017,2,0.9117043121149896,12.0,24750.0,24750.0,453.0,82.0,5.0,0.4166666666666667,2.4,1.5954480704349312,0.0183030303030303,1.0,1.0,9.0,3.0,-6.0,453.0,2062.5,0,0,0,20,1,1,1,0.0204798919106657,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
451469,Canada,Ontario,Toronto,Female,Bachelor,69584.0,0,Married,Star,5568.66,Standard,2014,2,3.912388774811773,26.0,30078.0,30078.0,1191.0,215.0,8.0,0.6666666666666666,3.25,2.081665999466133,0.0395970476760422,1.0,0.0,10.0,16.0,6.0,-1191.0,1156.8461538461538,0,0,0,17,1,1,1,0.0297736526655305,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
278345,Canada,British Columbia,Vancouver,Female,Bachelor,70905.0,0,Married,Star,5568.89,Standard,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,1,0,0,0.1676219129436931,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
106964,Canada,New Brunswick,Moncton,Female,College,,1,Single,Star,5568.95,Standard,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1,0,0,0.1726731006751043,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
272839,Canada,British Columbia,Vancouver,Male,College,,1,Single,Star,5568.95,Standard,2016,4,1.749486652977413,10.0,16307.0,16307.0,1315.0,236.0,5.0,0.4166666666666667,2.0,1.3371158468430429,0.0806402158582204,1.0,0.0,5.0,5.0,0.0,1315.0,1630.7,0,0,0,13,1,1,1,0.0187239594657904,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
535320,Canada,Nova Scotia,Halifax,Male,College,,1,Single,Star,5568.95,Standard,2012,12,5.08145106091718,13.0,18353.0,18353.0,920.0,166.0,5.0,0.4166666666666667,2.6,1.5642792899510296,0.0501280444613959,1.0,0.0,8.0,5.0,-3.0,-70.0,1411.7692307692307,0,0,0,18,1,1,1,0.010397858790365,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
807134,Canada,Quebec,Montreal,Male,College,,1,Single,Star,5568.95,Standard,2015,10,2.250513347022588,14.0,19863.0,19863.0,0.0,0.0,6.0,0.5,2.333333333333333,1.4668044012461756,0.0,0.0,0.0,8.0,6.0,-2.0,0.0,1418.7857142857142,0,0,0,18,1,1,1,0.0241600143378722,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
834733,Canada,Manitoba,Winnipeg,Female,College,,1,Single,Star,5568.95,Standard,2015,6,2.584531143052704,17.0,19830.0,19830.0,0.0,0.0,6.0,0.5,2.833333333333333,1.7816403745544227,0.0,0.0,0.0,5.0,12.0,7.0,0.0,1166.470588235294,0,0,0,23,1,1,1,0.0301019059117648,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
264723,Canada,Quebec,Montreal,Female,Bachelor,71419.0,0,Married,Star,5568.98,Standard,2013,8,4.41615331964408,21.0,30472.0,30472.0,1013.0,182.0,8.0,0.6666666666666666,2.625,1.6025547785276542,0.0332436334996062,1.0,2.0,12.0,9.0,-3.0,-1013.0,1451.047619047619,0,0,0,17,1,1,1,0.0292201334958419,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
543119,Canada,British Columbia,Vancouver,Male,Bachelor,94621.0,0,Married,Star,5573.11,Standard,2016,9,1.3305954825462012,25.0,39542.0,39542.0,481.0,87.0,8.0,0.6666666666666666,3.125,1.928651593652148,0.0121642810176521,1.0,0.0,8.0,17.0,9.0,481.0,1581.68,0,0,0,14,1,1,1,0.0250265081130704,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
301760,Canada,Quebec,Montreal,Male,Bachelor,71922.0,0,Divorced,Star,5574.96,Standard,2014,4,3.7508555783709774,25.0,42104.0,42104.0,1025.0,185.0,7.0,0.5833333333333334,3.571428571428572,2.2343733444579588,0.02434448033441,1.0,0.0,10.0,15.0,5.0,119.0,1684.16,0,0,0,23,1,1,1,0.0281890583544712,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
857159,Canada,Manitoba,Winnipeg,Female,Bachelor,71922.0,0,Divorced,Star,5574.96,Standard,2015,2,2.913073237508556,17.0,32313.0,32313.0,494.0,89.0,5.0,0.4166666666666667,3.4,1.9752253419585195,0.0152879645962925,1.0,1.0,5.0,12.0,7.0,494.0,1900.764705882353,0,0,0,16,1,1,1,0.028496571086839,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
371739,Canada,British Columbia,Vancouver,Female,Bachelor,98801.0,0,Married,Star,5575.75,Standard,2016,10,1.2484599589322385,23.0,24365.0,24365.0,0.0,0.0,7.0,0.5833333333333334,3.2857142857142856,2.274696116900546,0.0,0.0,1.0,16.0,7.0,-9.0,0.0,1059.3478260869565,0,0,0,15,1,1,1,0.0257257508373571,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
820501,Canada,Ontario,Trenton,Male,Bachelor,88445.0,0,Married,Star,5577.24,Standard,2015,12,2.083504449007529,17.0,26412.0,26412.0,0.0,0.0,6.0,0.5,2.833333333333333,2.0652243256245835,0.0,0.0,0.0,2.0,15.0,13.0,0.0,1553.6470588235295,0,0,0,19,1,1,1,0.0279378067730422,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
300454,Canada,Quebec,Montreal,Female,Bachelor,100317.0,0,Divorced,Nova,3372.42,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0.1811451591358673,2,New / Onboarding,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
614782,Canada,Quebec,Hull,Male,Bachelor,55302.0,0,Married,Star,5580.92,Standard,2017,10,0.2491444216290212,2.0,2732.0,2732.0,509.0,92.0,2.0,0.1666666666666666,1.0,0.3892494720807615,0.1863103953147877,1.0,0.0,0.0,2.0,2.0,509.0,1366.0,0,0,0,18,1,1,1,0.093063083898443,2,New / Onboarding,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
289294,Canada,Quebec,Montreal,Male,Bachelor,50332.0,0,Married,Star,5580.96,Standard,2015,2,2.913073237508556,17.0,20213.0,20213.0,0.0,0.0,7.0,0.5833333333333334,2.4285714285714284,1.378954368902449,0.0,0.0,1.0,11.0,6.0,-5.0,0.0,1189.0,0,0,0,26,1,1,1,0.0292580116013292,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
230429,Canada,Ontario,Toronto,Female,Bachelor,77816.0,0,Divorced,Star,5581.76,Standard,2012,9,5.330595482546201,23.0,37984.0,37984.0,312.0,56.0,9.0,0.75,2.555555555555556,1.5050420310248864,0.0082139848357203,1.0,0.0,14.0,9.0,-5.0,-312.0,1651.4782608695652,0,0,0,27,1,1,1,0.0093496853258451,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
391542,Canada,Quebec,Montreal,Male,Bachelor,74293.0,0,Single,Star,5583.07,Standard,2015,9,2.3326488706365502,19.0,26752.0,26752.0,864.0,155.0,6.0,0.5,3.1666666666666665,1.8809249819912512,0.0322966507177033,1.0,1.0,7.0,12.0,5.0,864.0,1408.0,0,0,0,23,1,1,1,0.0275344828155962,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
125300,Canada,British Columbia,Vancouver,Male,Bachelor,88198.0,0,Married,Star,5583.58,Standard,2016,3,1.834360027378508,22.0,31844.0,31844.0,906.0,164.0,9.0,0.75,2.4444444444444446,1.8504708655481243,0.0284511995980404,1.0,0.0,14.0,8.0,-6.0,906.0,1447.4545454545455,0,0,0,16,1,1,1,0.0209239068405117,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
509746,Canada,Ontario,Toronto,Male,Bachelor,88198.0,0,Married,Star,5583.58,Standard,2014,12,3.082819986310746,12.0,20678.0,20678.0,392.0,71.0,6.0,0.5,2.0,1.348399724926484,0.0189573459715639,1.0,4.0,7.0,5.0,-2.0,-392.0,1723.1666666666667,0,0,0,16,1,1,1,0.0273977837589004,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
495773,Canada,New Brunswick,Fredericton,Female,Bachelor,55617.0,0,Married,Star,5583.83,Standard,2012,8,5.415468856947296,27.0,25561.0,25561.0,845.0,152.0,8.0,0.6666666666666666,3.375,2.0943647333651407,0.0330581745628105,1.0,0.0,3.0,24.0,21.0,-845.0,946.7037037037036,0,0,0,18,1,1,1,0.0126241804530623,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
545497,Canada,Quebec,Tremblant,Female,Doctor,164418.0,0,Married,Star,5586.97,Standard,2014,11,3.164955509924709,24.0,40529.0,40529.0,957.0,173.0,8.0,0.6666666666666666,3.0,1.954016841836789,0.0236127217547928,1.0,1.0,9.0,15.0,6.0,-83.0,1688.7083333333333,0,0,0,16,1,1,1,0.026660085930888,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
411116,Canada,Alberta,Banff,Female,Bachelor,84454.0,0,Single,Star,5592.16,Standard,2012,7,5.500342231348392,10.0,16471.0,16471.0,413.0,74.0,3.0,0.25,3.333333333333333,1.5275252316519463,0.0250743731406714,1.0,3.0,3.0,7.0,4.0,413.0,1647.1,0,0,0,17,1,1,1,0.0471204914834202,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
830777,Canada,British Columbia,Vancouver,Female,Bachelor,77443.0,0,Divorced,Star,5592.46,Standard,2013,4,4.750171115674196,18.0,31487.0,31487.0,874.0,157.0,6.0,0.5,3.0,1.834021909257456,0.0277574872169466,1.0,1.0,14.0,4.0,-10.0,-874.0,1749.2777777777778,0,0,0,13,1,1,1,0.0184070484104642,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
692628,Canada,Quebec,Montreal,Female,College,,1,Married,Nova,3386.53,2018 Promotion,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42,1,0,0,0.2127593893498472,2,New / Onboarding,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
540628,Canada,Ontario,Toronto,Male,Bachelor,86388.0,0,Single,Star,5595.39,Standard,2016,2,1.9137577002053388,14.0,20805.0,20805.0,0.0,0.0,6.0,0.5,2.333333333333333,1.696699112626596,0.0,0.0,2.0,8.0,6.0,-2.0,0.0,1486.071428571429,0,0,0,26,1,1,1,0.0308037459445461,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
978676,Canada,Quebec,Montreal,Male,Bachelor,81669.0,0,Single,Star,5595.76,Standard,2016,3,1.834360027378508,21.0,33337.0,33337.0,0.0,0.0,6.0,0.5,3.5,2.0056737702645644,0.0,0.0,0.0,10.0,11.0,1.0,0.0,1587.4761904761904,0,0,0,26,1,1,1,0.0273799153316286,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
628096,Canada,Ontario,Toronto,Female,Bachelor,89853.0,0,Married,Star,5595.84,Standard,2012,5,5.66735112936345,24.0,34359.0,34359.0,0.0,0.0,7.0,0.5833333333333334,3.4285714285714284,1.9069251784911847,0.0,0.0,3.0,18.0,6.0,-12.0,0.0,1431.625,0,0,0,25,1,1,1,0.0344076512354612,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
