Loyalty Number,churn_risk_score,blended_churn,hard_churn,behavioral_churn,was_active_2017,in_training_cohort
201561,0.09419786661247118,0,0,0,1,1
782719,0.009290495756069942,0,0,0,1,1
456360,0.014253248748486073,0,0,0,1,1
360017,0.027178323443345354,0,0,0,1,1
123115,0.03479380972538408,0,0,0,1,1
136022,0.028767713322955364,0,0,0,1,1
140419,0.022971204477794622,0,0,0,1,1
263569,0.024846611462393392,0,0,0,1,1
424208,0.021339412656750666,0,0,0,1,1
576294,0.021432720847282004,0,0,0,1,1
328668,0.02478749028064164,0,0,0,1,1
113864,0.08972670508883886,0,0,0,1,1
554449,0.11253385054644466,0,0,0,1,1
106046,0.1953498012712196,0,0,0,0,0
123784,0.9644301495800426,1,0,1,0,1
142715,0.029519345715242812,0,0,0,1,1
185815,0.9656372523150991,1,0,1,0,1
763403,0.02809312889250409,0,0,0,1,1
237303,0.024667914441076178,0,0,0,1,1
603446,0.011786834341799385,0,0,0,1,1
675616,0.017898876253987096,0,0,0,1,1
892967,0.0325229204366,0,0,0,1,1
312568,0.03179532615217214,0,0,0,1,1
848498,0.1790735835060406,1,0,1,0,0
406287,0.24388163941752647,1,1,0,1,1
294642,0.02655899544953394,0,0,0,1,1
848159,0.024233844563493347,0,0,0,1,1
552747,0.06747489656673934,0,0,0,1,1
765079,0.010010348289392906,0,0,0,1,1
991189,0.20233749659674605,0,0,0,0,0
392785,0.029421697035118648,0,0,0,1,1
512869,0.02506076689613754,0,0,0,1,1
659400,0.013123924768286636,0,0,0,1,1
648533,0.018155005843400844,0,0,0,1,1
326001,0.020143794756611412,0,0,0,1,1
892227,0.3644042994599871,0,0,0,1,0
940249,0.11768056360367118,0,0,0,1,1
976330,0.17387451273709756,1,0,1,0,0
367338,0.030803745944546112,0,0,0,1,1
894919,0.022132775810004827,0,0,0,1,1
662022,0.035938728956094596,0,0,0,1,1
178540,0.011766482354739297,0,0,0,1,1
119198,0.21818237993005124,0,0,0,0,0
471466,0.1790735835060406,0,0,0,0,0
879265,0.019836472775310122,0,0,0,1,1
264236,0.02312522436859179,0,0,0,1,1
767672,0.034046112841784715,0,0,0,1,1
899958,0.028189058354471275,0,0,0,1,1
170801,0.21191706998323742,1,1,0,0,0
235102,0.02514053427611107,0,0,0,1,1
244475,0.024722619294239558,0,0,0,1,1
503638,0.21074290582685734,1,1,0,0,0
349838,0.021983116945334506,0,0,0,1,1
486139,0.02168577191492764,0,0,0,1,1
892022,0.025638518218864814,0,0,0,1,1
992499,0.2007247314160019,0,0,0,0,0
214878,0.00864081658251259,0,0,0,1,1
952672,0.2462439858563222,0,0,0,0,0
915902,0.10067241713143656,0,0,0,1,1
241641,0.02964125679803283,0,0,0,1,1
838650,0.026444885653821047,0,0,0,1,1
911812,0.020112827455334267,0,0,0,1,1
910969,0.02303064847350477,0,0,0,1,1
244414,0.018040510568737556,0,0,0,1,1
780991,0.2081731857303604,0,0,0,0,0
337983,0.02155056543536272,0,0,0,1,1
705353,0.011621478877721492,0,0,0,1,1
528809,0.02019767474424066,0,0,0,1,1
362642,0.02752510082680031,0,0,0,1,1
739767,0.2319356470253781,0,0,0,0,0
459735,0.0273044099246405,0,0,0,1,1
237106,0.009638894003516103,0,0,0,1,1
468067,0.022792993136515984,0,0,0,1,1
955720,0.022184681329195544,0,0,0,1,1
350910,0.22281501033613754,1,0,1,0,0
941679,0.0330573078446712,0,0,0,1,1
676639,0.00872898618252418,0,0,0,1,1
482561,0.031088795560885982,0,0,0,1,1
817520,0.035552575964728085,0,0,0,1,1
868659,0.24476248970491027,0,0,0,0,0
461559,0.02881807867940601,0,0,0,1,1
167026,0.026036814500695882,0,0,0,1,1
545638,0.6264415902921604,0,0,0,0,0
631070,0.21818237993005124,0,0,0,0,0
193564,0.031307918425242214,0,0,0,1,1
312474,0.021214279317156717,0,0,0,1,1
469767,0.2081731857303604,0,0,0,0,0
656650,0.16680096061138122,0,0,0,1,0
125606,0.17267310067510436,1,0,1,0,0
625458,0.02325223275414796,0,0,0,1,1
717459,0.022172393759490715,0,0,0,1,1
887605,0.24031677539735255,0,0,0,0,0
246059,0.08152611918354115,0,0,0,1,1
946525,0.027646747817986504,0,0,0,1,1
877152,0.17267310067510436,0,0,0,0,0
265575,0.02045787707455274,0,0,0,1,1
759417,0.015276692479662853,0,0,0,1,1
744789,0.2545325279734939,0,0,0,0,0
459223,0.009094922121787256,0,0,0,1,1
837810,0.028906864789935913,0,0,0,1,1
859821,0.02242385389856081,0,0,0,1,1
145552,0.022232331876534603,0,0,0,1,1
436901,0.026856544803558813,0,0,0,1,1
306331,0.034621077711479986,0,0,0,1,1
241675,0.029906849644281495,0,0,0,1,1
343011,0.025539465869697905,0,0,0,1,1
456614,0.2530179039988978,0,0,0,0,0
460110,0.027889014965139815,0,0,0,1,1
956071,0.026868846311875954,0,0,0,1,1
972298,0.027208634488699427,0,0,0,1,1
952641,0.024046623547792734,0,0,0,1,1
407433,0.029639224473139478,0,0,0,1,1
412402,0.028270824807952556,0,0,0,1,1
426384,0.029643225031544176,0,0,0,1,1
495058,0.012114709437805838,0,0,0,1,1
956630,0.1676219129436931,0,0,0,0,0
760155,0.2462439858563222,0,0,0,0,0
116372,0.024624735264099213,0,0,0,1,1
708519,0.02742753894520445,0,0,0,1,1
552966,0.026174377354638362,0,0,0,1,1
489609,0.03454776551765891,1,1,0,1,1
735515,0.008990788530277422,0,0,0,1,1
305243,0.024544218725064064,0,0,0,1,1
198075,0.020624547203708807,0,0,0,1,1
224842,0.1676219129436931,0,0,0,0,0
151967,0.1596170761945096,0,0,0,0,1
328323,0.09248692177336325,0,0,0,1,1
815789,0.01629723339363067,0,0,0,1,1
927401,0.008945907638677435,0,0,0,1,1
258202,0.030261379048967377,0,0,0,1,1
953757,0.1790735835060406,0,0,0,0,0
744608,0.023885507169747317,0,0,0,1,1
664277,0.025605596355608003,0,0,0,1,1
313860,0.02184776901757938,0,0,0,1,1
534734,0.023915385336190313,0,0,0,1,1
821739,0.010921572176036794,0,0,0,1,1
130593,0.021482487796169424,0,0,0,1,1
804521,0.018140527681162207,0,0,0,1,1
778310,0.030301868019017977,0,0,0,1,1
395446,0.1676219129436931,0,0,0,0,0
567219,0.20463531076357552,0,0,0,0,0
491122,0.03977908171362576,0,0,0,1,1
288774,0.1426162768261332,0,0,0,0,0
620446,0.023792287171235573,0,0,0,1,1
388046,0.07952194723207325,0,0,0,1,1
957377,0.1676219129436931,1,0,1,0,0
470480,0.022882230870486565,0,0,0,1,1
507281,0.02539197281050463,0,0,0,1,1
180925,0.026876166997243437,0,0,0,1,1
879506,0.021432720847282004,0,0,0,1,1
707967,0.022666236175363536,0,0,0,1,1
434568,0.020112827455334267,0,0,0,1,1
454632,0.030473340921315005,0,0,0,1,1
374293,0.1790735835060406,0,0,0,0,0
666933,0.029480803888404752,0,0,0,1,1
391673,0.01332884618520311,0,0,0,1,1
939466,0.010638277743620207,0,0,0,1,1
707023,0.029850978032400114,0,0,0,1,1
697169,0.0352961787364998,0,0,0,1,1
856818,0.16312440362476424,0,0,0,0,0
296217,0.0448740250699123,0,0,0,1,1
177700,0.03242509406122443,0,0,0,1,1
307178,0.02761877330967989,0,0,0,1,1
459936,0.02429553579442438,0,0,0,1,1
508126,0.02083015371687659,0,0,0,1,1
807289,0.02010716753316327,0,0,0,1,1
161180,0.00875734611548858,0,0,0,1,1
169302,0.0898730791061117,0,0,0,0,1
156071,0.16494899010239208,1,0,1,0,0
839412,0.03261969541841832,0,0,0,1,1
559657,0.9316898177160607,1,0,1,0,1
678544,0.9644301495800426,1,0,1,0,1
145220,0.02518221323838258,0,0,0,1,1
986507,0.11307968404012636,0,0,0,1,1
796705,0.1937330146011049,0,0,0,0,0
603009,0.22281501033613754,0,0,0,0,0
535327,0.20463531076357552,0,0,0,0,0
924173,0.015389230404509846,0,0,0,1,1
986208,0.12393202361361048,0,0,0,1,1
340583,0.09199207789191698,0,0,0,1,1
402390,0.2462439858563222,1,1,0,0,0
911906,0.010711698610700288,0,0,0,1,1
502573,0.2545325279734939,0,0,0,0,0
891046,0.22281501033613754,0,0,0,0,0
292021,0.04022129501755773,0,0,0,1,1
476258,0.025473077681437466,0,0,0,1,1
979053,0.027010093580617824,0,0,0,1,1
798708,0.20463531076357552,1,1,0,0,1
488130,0.215261067196287,0,0,0,0,0
645057,0.02083015371687659,0,0,0,1,1
653070,0.010042089695600609,0,0,0,1,1
124351,0.215261067196287,1,0,1,0,0
805159,0.015575446700552026,0,0,0,1,1
751602,0.06927853889836343,0,0,0,1,1
383656,0.025539465869697905,0,0,0,1,1
900726,0.021049906631902687,0,0,0,1,1
850034,0.030802043360549362,0,0,0,1,1
477517,0.027292959371078916,0,0,0,1,1
708692,0.017556745867052612,0,0,0,1,1
162166,0.029859931719379756,0,0,0,1,1
503615,0.031923370616196274,0,0,0,1,1
801391,0.026486152103962775,0,0,0,1,1
979075,0.215261067196287,0,0,0,0,0
515645,0.029560613594214625,0,0,0,1,1
709595,0.01725451726349393,0,0,0,1,1
503217,0.010160608986610755,0,0,0,1,1
317137,0.18850115163670134,0,0,0,0,0
637151,0.014545834523944524,0,0,0,1,1
572927,0.11305479585102565,0,0,0,1,1
567670,0.18441266828167577,0,0,0,0,0
550856,0.023811571595771703,0,0,0,1,1
664084,0.03205683834934421,0,0,0,1,1
980145,0.960500772059878,1,0,1,0,1
324139,0.021218917278542592,0,0,0,1,1
472356,0.035110653859312224,0,0,0,1,1
156673,0.01842603877407885,0,0,0,1,1
299165,0.1450036480970016,0,0,0,1,1
988594,0.1676219129436931,0,0,0,0,0
729561,0.18441266828167577,0,0,0,0,0
194709,0.02774922861746922,0,0,0,1,1
462638,0.029485889210497003,0,0,0,1,1
376969,0.028904996588561632,0,0,0,1,1
496820,0.03397956838717939,1,1,0,1,1
499963,0.09169131977362166,0,0,0,1,1
834286,0.013008715549199723,0,0,0,1,1
622776,0.0996882223159251,0,0,0,1,1
167335,0.01052534725074846,0,0,0,1,1
421252,0.20463531076357552,0,0,0,0,0
794552,0.03153862143792996,0,0,0,1,1
180922,0.014383286599154029,0,0,0,1,1
624569,0.16494899010239208,1,1,0,0,0
937418,0.03086507710004731,0,0,0,1,1
895451,0.022025187045048505,0,0,0,1,1
429292,0.02924642684548656,0,0,0,1,1
822211,0.021567229903193257,0,0,0,1,1
165900,0.01682907246262116,0,0,0,1,1
216683,0.02353212376148467,0,0,0,1,1
718745,0.03508075473209892,0,0,0,1,1
297607,0.04180440698683647,0,0,0,1,1
793619,0.08901060262464226,0,0,0,1,1
393380,0.01980806710672274,0,0,0,1,1
903290,0.02828844378715688,0,0,0,1,1
994308,0.20463531076357552,0,0,0,0,1
441128,0.03019311702578994,0,0,0,1,1
857708,0.02869821739187531,0,0,0,1,1
800831,0.0883653535482436,0,0,0,1,1
264632,0.013183349270851142,0,0,0,1,1
482218,0.035369105779162545,0,0,0,1,1
145177,0.02230754072080386,0,0,0,1,1
186593,0.03398215579285498,0,0,0,1,1
470591,0.02083015371687659,0,0,0,1,1
374850,0.026379510888745437,0,0,0,1,1
841456,0.025268294673659222,0,0,0,1,1
677751,0.032400266877843524,0,0,0,1,1
963523,0.022118824126751497,0,0,0,1,1
279231,0.13763963530202497,0,0,0,1,1
187291,0.1676219129436931,0,0,0,0,1
407377,0.031222593978256934,0,0,0,1,1
822765,0.02856015417115027,0,0,0,1,1
764980,0.02338477505121917,0,0,0,1,1
522408,0.028029224508379996,0,0,0,1,1
703278,0.9644301495800426,1,0,1,0,1
696826,0.02216079157487272,0,0,0,1,1
161276,0.03852805924624816,0,0,0,1,1
235585,0.1790735835060406,0,0,0,0,0
534972,0.029299402869348568,0,0,0,1,1
439819,0.026968172994024566,0,0,0,1,1
221993,0.12747991032248168,0,0,0,1,1
810899,0.012471378434729969,0,0,0,1,1
298280,0.022249299215368407,0,0,0,1,1
587769,0.24031677539735255,1,0,1,0,0
424100,0.10506216133924005,0,0,0,1,1
332077,0.09315933471428205,0,0,0,1,1
755337,0.027471007915277852,0,0,0,1,1
465980,0.24031677539735255,0,0,0,0,0
713831,0.012528582839634003,0,0,0,1,1
747609,0.03731806361867146,0,0,0,1,1
706199,0.2530179039988978,0,0,0,0,0
763797,0.026126670015450236,0,0,0,1,1
519826,0.1673331098526895,0,0,0,0,0
581668,0.03152625129435027,0,0,0,1,1
550519,0.025789243572883768,0,0,0,1,1
781219,0.01078167991616661,0,0,0,1,1
920657,0.10214656924279157,0,0,0,1,1
589818,0.9226191918430571,1,0,1,1,1
472589,0.03090467255413249,1,1,0,1,1
128611,0.031505198624489764,0,0,0,1,1
596674,0.028417332963628125,0,0,0,1,1
702809,0.14058332177320879,0,0,0,0,1
183748,0.024478023828750292,0,0,0,1,1
910056,0.02284233507525366,0,0,0,1,1
427919,0.031721573089725036,0,0,0,1,1
205658,0.022658639638559065,0,0,0,1,1
870022,0.04374124003388372,0,0,0,1,1
853039,0.08831288337512727,0,0,0,1,1
495168,0.0274925020325583,0,0,0,1,1
113877,0.02933248916550192,0,0,0,1,1
289968,0.16494899010239208,0,0,0,0,0
628860,0.009869723598904138,0,0,0,1,1
953420,0.17267310067510436,1,1,0,0,0
744406,0.16494899010239208,0,0,0,0,0
927339,0.025700492380799203,0,0,0,1,1
647684,0.0302494654970169,0,0,0,1,1
555205,0.04790622421608708,0,0,0,1,1
633330,0.024856461235171493,0,0,0,1,1
525246,0.02559011899298783,0,0,0,1,1
777231,0.02606303196140682,0,0,0,1,1
329364,0.015321932317442551,0,0,0,1,1
445427,0.2551431707667012,0,0,0,0,0
997478,0.025262666053254782,0,0,0,1,1
977916,0.011052502310214419,0,0,0,1,1
378454,0.019998183686337146,0,0,0,1,1
927848,0.020094297503069018,0,0,0,1,1
287023,0.1104746084501396,0,0,0,1,1
362541,0.025590410301731266,0,0,0,1,1
365404,0.038276448779897804,0,0,0,1,1
377375,0.20646650844652964,0,0,0,0,1
652636,0.19712911908908076,0,0,0,0,0
333825,0.011282768028398893,0,0,0,1,1
848615,0.029337579796247584,0,0,0,1,1
319801,0.17112238262404106,0,0,0,0,0
606962,0.0973133729214691,0,0,0,1,1
970102,0.024101055086400532,0,0,0,1,1
157092,0.02314636793430847,0,0,0,1,1
657118,0.013553509785670654,0,0,0,1,1
462355,0.0272957842420174,0,0,0,1,1
559016,0.025765651990029028,0,0,0,1,1
996152,0.1499721488538209,0,0,0,0,1
995777,0.024276193089266093,0,0,0,1,1
845782,0.026028719819206427,0,0,0,1,1
908844,0.023500048156309225,0,0,0,1,1
121605,0.025496254146570634,0,0,0,1,1
711552,0.026797470611902584,0,0,0,1,1
117910,0.04068148206589848,0,0,0,1,1
812804,0.18971676546466623,0,0,0,0,1
891413,0.026072385440865428,0,0,0,1,1
865406,0.026955004245959757,0,0,0,1,1
880681,0.20594015504048904,0,0,0,0,0
133698,0.02538068439157141,0,0,0,1,1
913866,0.02651963758425601,0,0,0,1,1
434693,0.08915477894942324,0,0,0,1,1
711214,0.02737786658324515,0,0,0,1,1
867446,0.030497687340752904,0,0,0,1,1
408309,0.024065768730848477,0,0,0,1,1
619337,0.2081731857303604,0,0,0,0,0
801483,0.02591526047452308,0,0,0,1,1
170091,0.21191706998323742,0,0,0,0,0
541953,0.5643863979497702,1,1,0,1,1
351145,0.023312535582777558,0,0,0,1,1
726065,0.031721819329046386,0,0,0,1,1
732602,0.11972180337626889,0,0,0,1,1
816608,0.02289073333825795,0,0,0,1,1
884909,0.03667415995106898,0,0,0,1,1
966142,0.21191706998323742,0,0,0,0,0
374275,0.030707010957745046,0,0,0,1,1
574726,0.027859660425951692,0,0,0,1,1
603371,0.09555254287715313,0,0,0,1,1
684691,0.04467972852193173,0,0,0,1,1
119690,0.19549063116219806,1,0,1,0,0
892630,0.20463531076357552,0,0,0,0,0
234515,0.021769392094651868,0,0,0,1,1
480864,0.027585556626262366,0,0,0,1,1
379384,0.02561715167027082,0,0,0,1,1
805816,0.029352622270057,0,0,0,1,1
378153,0.21818237993005124,0,0,0,0,0
756967,0.010411598272834222,0,0,0,1,1
816406,0.9644301495800426,1,0,1,0,1
380928,0.02905581476341289,0,0,0,1,1
714163,0.2545325279734939,0,0,0,0,0
247180,0.031370953576278525,0,0,0,1,1
528985,0.02588286244709098,0,0,0,1,1
723457,0.215261067196287,0,0,0,0,0
604792,0.04014683963311067,0,0,0,1,1
632352,0.12538731678630327,0,0,0,1,1
713236,0.01585409520077399,0,0,0,1,1
965079,0.038140900261643816,0,0,0,1,1
526629,0.1953498012712196,0,0,0,0,0
527941,0.012615092660493812,0,0,0,1,1
105063,0.24945210987991895,0,0,0,0,0
651631,0.1153644890055619,0,0,0,1,0
974265,0.17112238262404106,0,0,0,0,0
471858,0.026902615503382552,0,0,0,1,1
230070,0.11364760953705155,1,1,0,1,1
764555,0.013090849411391835,0,0,0,1,1
547342,0.22281501033613754,0,0,0,0,0
218601,0.023666015935511386,0,0,0,1,1
368391,0.1953498012712196,0,0,0,0,0
598705,0.0262042661990966,0,0,0,1,1
139932,0.019663074544471165,0,0,0,1,1
641734,0.02614730389015998,0,0,0,1,1
430059,0.020527813015941906,0,0,0,1,1
974715,0.2155467197789668,0,0,0,0,0
255215,0.017985004028444326,0,0,0,1,1
537405,0.1953498012712196,0,0,0,0,0
100853,0.023489533782635467,0,0,0,1,1
233774,0.1676219129436931,0,0,0,0,0
253283,0.2533882081293986,1,1,0,1,1
798525,0.021964273715635585,0,0,0,1,1
140534,0.016369683828952642,0,0,0,1,1
422787,0.02808204790157032,0,0,0,1,1
569769,0.24476248970491027,1,1,0,0,1
490840,0.03516938243300767,0,0,0,1,1
850953,0.03215296904755895,0,0,0,1,1
577265,0.027816843977861667,0,0,0,1,1
319664,0.020342197299435514,0,0,0,1,1
468534,0.9632952068831673,1,0,1,0,1
870223,0.20463531076357552,0,0,0,0,0
475950,0.17112238262404106,0,0,0,0,0
886086,0.03874807780652783,0,0,0,1,1
626046,0.20463531076357552,0,0,0,0,0
511584,0.014545787592611112,0,0,0,1,1
758322,0.9656372523150991,1,0,1,0,1
740105,0.022691697594648685,0,0,0,1,1
549757,0.02414210934467051,0,0,0,1,1
968638,0.1667626778681239,0,0,0,1,1
277033,0.05749670057031349,0,0,0,1,1
646289,0.21191706998323742,1,0,1,0,0
941719,0.16537765389535505,1,1,0,1,1
991090,0.025852964508822858,0,0,0,1,1
156684,0.02434857793698199,0,0,0,1,1
247714,0.04882046413038024,0,0,0,1,1
143422,0.025575216313649576,0,0,0,1,1
459991,0.215261067196287,0,0,0,0,0
420339,0.029771872191806204,0,0,0,1,1
244245,0.023644959916025915,0,0,0,1,1
821296,0.0340190236519397,0,0,0,1,1
440198,0.019701304090697366,0,0,0,1,1
123668,0.03611536508415778,0,0,0,1,1
866995,0.14058332177320879,0,0,0,0,1
702863,0.03017755285428714,0,0,0,1,1
329720,0.025220806848215583,0,0,0,1,1
171937,0.02719412294426822,0,0,0,1,1
454628,0.17285865427284233,0,0,0,1,1
484422,0.025975145401571708,0,0,0,1,1
521684,0.029457456636717054,0,0,0,1,1
620563,0.019479933146779305,0,0,0,1,1
679311,0.1101801094561274,0,0,0,1,1
774321,0.04520929827186526,0,0,0,1,1
806157,0.1980249146712874,0,0,0,1,1
846055,0.029554603567138356,0,0,0,1,1
312148,0.018520321650364956,0,0,0,1,1
879964,0.14872376762954576,0,0,0,0,0
716863,0.027971735275301925,0,0,0,1,1
445176,0.028900650204202655,0,0,0,1,1
615244,0.12494785865891977,0,0,0,1,1
735341,0.027422414023751947,0,0,0,1,1
743766,0.16494899010239208,0,0,0,0,0
864318,0.023779908828291643,0,0,0,1,1
640418,0.02286615112772122,0,0,0,1,1
379238,0.021291097845654354,0,0,0,1,1
445915,0.1937330146011049,0,0,0,0,0
569972,0.21191706998323742,0,0,0,0,0
417929,0.02202373527453002,0,0,0,1,1
726701,0.010740991073759839,0,0,0,1,1
426027,0.02131684746699211,0,0,0,1,1
965116,0.060772566558481546,0,0,0,1,1
482345,0.02283901604966349,0,0,0,1,1
232579,0.17349369605590673,0,0,0,0,0
378968,0.029713872249084415,0,0,0,1,1
980788,0.19114776381786458,0,0,0,0,0
725795,0.018453354484825834,0,0,0,1,1
268281,0.013754252280746797,0,0,0,1,1
335545,0.022377194690720137,0,0,0,1,1
999272,0.021439634624405353,0,0,0,1,1
811569,0.2545325279734939,0,0,0,0,0
336469,0.036267227364053065,0,0,0,1,1
785129,0.24476248970491027,0,0,0,0,0
753038,0.031171385012355675,0,0,0,1,1
547442,0.1612698215420699,0,0,0,0,0
558258,0.13252491222291196,0,0,0,0,1
172233,0.06376696409082663,0,0,0,1,1
231592,0.025893661384215585,0,0,0,1,1
577374,0.03230992005224517,1,1,0,1,1
325134,0.021133437092289382,0,0,0,1,1
403118,0.024065768730848477,0,0,0,1,1
616137,0.11640811190124817,1,1,0,1,1
916594,0.019276190011147453,0,0,0,1,1
486226,0.027391230134503987,0,0,0,1,1
805977,0.03047423968261578,0,0,0,1,1
534571,0.1937330146011049,1,0,1,0,0
943380,0.22281501033613754,0,0,0,0,0
646935,0.02338477505121917,0,0,0,1,1
202248,0.026663094358685867,0,0,0,1,1
853417,0.032288141577024906,0,0,0,1,1
139600,0.20463531076357552,0,0,0,0,0
883702,0.025033136571583566,0,0,0,1,1
660098,0.16312440362476424,1,0,1,0,0
839461,0.16312440362476424,0,0,0,0,0
425294,0.010792475784694913,0,0,0,1,1
503573,0.02483708576897579,0,0,0,1,1
473093,0.01171192301114562,0,0,0,1,1
173798,0.021187243482785376,0,0,0,1,1
982433,0.22281501033613754,1,1,0,0,0
570318,0.02458841057937677,0,0,0,1,1
185573,0.023951334860665478,0,0,0,1,1
744228,0.17267310067510436,0,0,0,0,0
213545,0.1937330146011049,0,0,0,0,0
225205,0.15829909702644154,0,0,0,0,0
412793,0.021225238647314685,0,0,0,1,1
527235,0.00897719890882428,0,0,0,1,1
486955,0.035976592295547186,0,0,0,1,1
626474,0.00906332169606308,0,0,0,1,1
486200,0.215261067196287,0,0,0,0,0
873297,0.13173393648001963,1,1,0,1,1
323424,0.02083015371687659,0,0,0,1,1
733497,0.21818237993005124,0,0,0,0,0
358012,0.215261067196287,0,0,0,0,0
375297,0.041823094870919494,0,0,0,1,1
598360,0.010090332428369257,0,0,0,1,1
721688,0.021998462663467774,0,0,0,1,1
753219,0.025151762267794836,0,0,0,1,1
835779,0.030072160839785034,0,0,0,1,1
233969,0.03758618365082086,0,0,0,1,1
640238,0.05906815458512966,0,0,0,1,1
256627,0.1790735835060406,0,0,0,0,0
716068,0.011029162973350649,0,0,0,1,1
333213,0.2462439858563222,0,0,0,0,0
349470,0.2462439858563222,0,0,0,0,0
577860,0.00934411671638982,0,0,0,1,1
709279,0.01075429742255329,0,0,0,1,1
921298,0.030106214225026674,0,0,0,1,1
810503,0.16494899010239208,0,0,0,0,0
373638,0.5117959606750534,0,0,0,0,1
963473,0.02127212027535266,0,0,0,1,1
210761,0.14058332177320879,0,0,0,0,1
649052,0.03360711034377573,0,0,0,1,1
138894,0.028267106348985747,0,0,0,1,1
582364,0.02448601418284339,0,0,0,1,1
788292,0.10044674229624331,0,0,0,1,1
737602,0.20463531076357552,0,0,0,0,0
563410,0.04397707155215213,0,0,0,1,1
154175,0.06643976589929493,0,0,0,1,1
739021,0.1440609474228861,0,0,0,1,1
418938,0.1628930949589523,0,0,0,1,1
204484,0.028616917845041653,0,0,0,1,1
701391,0.01949762854551654,0,0,0,1,1
827309,0.026986728407390876,1,1,0,1,1
584377,0.011631991328635701,0,0,0,1,1
542085,0.01369921962487523,0,0,0,1,1
729537,0.027959377093849883,0,0,0,1,1
175360,0.023287707860636105,0,0,0,1,1
305380,0.01943516869120904,0,0,0,1,1
961213,0.2530179039988978,0,0,0,0,0
868230,0.0354161178434296,0,0,0,1,1
802305,0.023147698846384686,0,0,0,1,1
106048,0.16427257012847687,0,0,0,0,0
244039,0.03532990524215577,0,0,0,1,1
698159,0.16312440362476424,0,0,0,0,0
437158,0.02596231436011327,0,0,0,1,1
331301,0.030206917152865997,0,0,0,1,1
321388,0.022900535646720146,0,0,0,1,1
124119,0.011798337619784952,0,0,0,1,1
132592,0.031266158779001234,0,0,0,1,1
216072,0.2081731857303604,0,0,0,0,0
580159,0.10149491429268057,0,0,0,1,1
756862,0.026849965819389247,0,0,0,1,1
748635,0.020114218874192537,0,0,0,1,1
243444,0.029421697035118648,0,0,0,1,1
831928,0.311125275449888,1,1,0,1,1
791466,0.028617690997592357,0,0,0,1,1
831696,0.0268655858049759,0,0,0,1,1
148381,0.0118010729016541,0,0,0,1,1
297382,0.02292045863659487,0,0,0,1,1
145193,0.15582987935591613,0,0,0,0,0
194737,0.07797044525798194,0,0,0,1,1
272097,0.024106685013328372,0,0,0,1,1
679623,0.03197881789752478,0,0,0,1,1
416973,0.025442340987848755,0,0,0,1,1
935274,0.011114534104887538,0,0,0,1,1
630034,0.11381733274610703,0,0,0,1,1
407233,0.2081731857303604,1,0,1,0,0
207500,0.018026768498543688,0,0,0,1,1
494213,0.03704955055606082,0,0,0,1,1
893120,0.17267310067510436,0,0,0,0,0
732863,0.026110302282264214,0,0,0,1,1
326603,0.02405942554627318,0,0,0,1,1
541037,0.16494899010239208,0,0,0,0,0
232924,0.011561650600125806,0,0,0,1,1
674781,0.034165368530557495,0,0,0,1,1
325593,0.215261067196287,0,0,0,0,0
883968,0.014505795548510558,0,0,0,1,1
277594,0.022782277996957916,0,0,0,1,1
811802,0.026751453036967902,0,0,0,1,1
739617,0.21191706998323742,0,0,0,0,0
449843,0.03063453686760394,0,0,0,1,1
559726,0.022148374486165284,0,0,0,1,1
935328,0.035281752226553595,0,0,0,1,1
518305,0.023915385336190313,0,0,0,1,1
135381,0.020940216212730404,0,0,0,1,1
281449,0.025310775701621685,0,0,0,1,1
751779,0.034552972504728455,0,0,0,1,1
937956,0.025769913673007367,0,0,0,1,1
813455,0.16123422560367096,0,0,0,0,0
976700,0.025979458561303268,0,0,0,1,1
838771,0.02481067269875903,0,0,0,1,1
408047,0.023270490805372076,0,0,0,1,1
397065,0.09865198575952626,0,0,0,1,1
876232,0.021000654142368375,0,0,0,1,1
597313,0.02327955117943361,0,0,0,1,1
180231,0.20463531076357552,0,0,0,0,0
541435,0.12511172810043023,0,0,0,1,0
616342,0.02693890235431211,0,0,0,1,1
920162,0.021208650498204796,0,0,0,1,1
856502,0.020577159925163912,0,0,0,1,1
178864,0.026521235273187022,0,0,0,1,1
669493,0.21687962438501157,0,0,0,0,0
445137,0.026620710963243057,0,0,0,1,1
318285,0.1363161830041874,0,0,0,0,1
765924,0.02692020433550227,0,0,0,1,1
812513,0.027966564553971864,0,0,0,1,1
841916,0.025539465869697905,0,0,0,1,1
141456,0.23234686973987112,0,0,0,0,0
369646,0.04141768877607619,0,0,0,1,1
377968,0.020297845758987174,0,0,0,1,1
432579,0.19712911908908076,0,0,0,0,0
634181,0.03244474932033823,0,0,0,1,1
863516,0.026365129305766646,0,0,0,1,1
496191,0.023521601346779216,0,0,0,1,1
788997,0.04368463084732269,0,0,0,1,1
365761,0.025511267002596726,0,0,0,1,1
641160,0.020263096498213912,0,0,0,1,1
216095,0.1673331098526895,0,0,0,0,0
678616,0.028492089822759806,0,0,0,1,1
380795,0.00891409118858173,0,0,0,1,1
156948,0.02745525581006488,0,0,0,1,1
370300,0.012206227267250831,0,0,0,1,1
772834,0.021687883502785717,0,0,0,1,1
346295,0.1790735835060406,0,0,0,0,1
633787,0.024246295082248542,0,0,0,1,1
264365,0.17267310067510436,0,0,0,0,1
211030,0.09886953421583791,0,0,0,1,1
244595,0.18537293268532518,0,0,0,0,0
431034,0.018270260825287005,0,0,0,1,1
505988,0.11505881693361597,0,0,0,1,0
